insert_i,recall
1841,0.900000
1842,0.850000
1843,0.920000
1844,0.950000
1845,0.870000
1846,0.860000
1847,0.920000
1848,0.960000
1849,0.920000
1850,0.890000
1851,0.880000
1852,0.970000
1853,0.950000
1854,0.900000
1855,0.900000
1856,0.990000
1857,0.930000
1858,0.910000
1859,0.950000
1860,0.850000
1861,0.960000
1862,0.860000
1863,0.890000
1864,0.910000
1865,0.960000
1866,0.930000
1867,0.990000
1868,0.950000
1869,0.950000
1870,0.900000
1871,0.940000
1872,0.960000
1873,0.940000
1874,0.900000
1875,0.930000
1876,0.940000
1877,0.860000
1878,0.950000
1879,0.980000
1880,0.880000
1881,0.970000
1882,0.900000
1883,0.940000
1884,0.900000
1885,0.940000
1886,0.970000
1887,0.960000
1888,0.930000
1889,0.940000
1890,0.890000
1891,0.910000
1892,0.860000
1893,0.890000
1894,0.930000
1895,0.990000
1896,0.960000
1897,0.960000
1898,0.960000
1899,0.910000
1900,0.880000
1901,0.890000
1902,0.910000
1903,0.960000
1904,0.900000
1905,0.990000
1906,0.880000
1907,0.890000
1908,0.860000
1909,0.870000
1910,0.980000
1911,0.870000
1912,0.950000
1913,0.980000
1914,0.890000
1915,0.950000
1916,0.970000
1917,0.840000
1918,0.950000
1919,0.880000
1920,0.960000
1921,0.950000
1922,0.890000
1923,0.870000
1924,0.920000
1925,0.980000
1926,0.890000
1927,0.940000
1928,0.980000
1929,0.950000
1930,0.960000
1931,0.910000
1932,0.900000
1933,0.930000
1934,0.950000
1935,0.850000
1936,0.890000
1937,0.830000
1938,0.870000
1939,0.890000
1940,0.980000
1941,0.930000
1942,0.940000
1943,0.940000
1944,0.870000
1945,0.930000
1946,0.960000
1947,0.990000
1948,0.930000
1949,0.960000
1950,0.950000
1951,0.930000
1952,0.950000
1953,0.850000
1954,0.980000
1955,0.970000
1956,0.960000
1957,0.930000
1958,0.870000
1959,0.920000
1960,0.930000
1961,0.920000
1962,0.900000
1963,0.920000
1964,0.920000
1965,0.970000
1966,0.830000
1967,0.850000
1968,1.000000
1969,0.920000
1970,0.930000
1971,0.890000
1972,0.890000
1973,0.950000
1974,0.830000
1975,0.960000
1976,0.940000
1977,0.920000
1978,0.960000
1979,0.910000
1980,0.920000
1981,0.960000
1982,0.940000
1983,0.940000
1984,0.910000
1985,0.910000
1986,0.940000
1987,0.950000
1988,0.920000
1989,0.970000
1990,0.960000
1991,0.970000
1992,0.940000
1993,0.930000
1994,0.900000
1995,0.900000
1996,0.960000
1997,0.890000
1998,0.950000
1999,0.950000
2000,0.910000
2001,0.900000
2002,0.980000
2003,0.850000
2004,0.960000
2005,0.970000
2006,0.870000
2007,0.950000
2008,0.950000
2009,0.910000
2010,0.860000
2011,0.950000
2012,0.960000
2013,0.920000
2014,0.900000
2015,0.910000
2016,0.930000
2017,0.940000
2018,0.970000
2019,0.930000
2020,0.960000
2021,0.920000
2022,0.980000
2023,0.940000
2024,0.970000
2025,0.940000
2026,0.950000
2027,0.930000
2028,0.860000
2029,0.950000
2030,0.960000
2031,0.930000
2032,0.900000
2033,0.850000
2034,0.980000
2035,0.880000
2036,0.920000
2037,0.940000
2038,0.920000
2039,0.930000
2040,0.870000
2041,0.860000
2042,0.990000
2043,0.930000
2044,0.920000
2045,0.960000
2046,0.930000
2047,0.890000
2048,0.960000
2049,0.860000
2050,0.900000
2051,1.000000
2052,0.910000
2053,0.950000
2054,0.890000
2055,0.860000
2056,0.940000
2057,0.980000
2058,0.960000
2059,0.950000
2060,0.900000
2061,0.930000
2062,0.930000
2063,0.940000
2064,0.910000
2065,0.970000
2066,0.900000
2067,0.920000
2068,0.980000
2069,0.970000
2070,0.920000
2071,0.940000
2072,0.930000
2073,0.950000
2074,0.930000
2075,0.870000
2076,0.870000
2077,0.860000
2078,0.950000
2079,0.870000
2080,0.970000
2081,0.920000
2082,0.900000
2083,0.900000
2084,0.940000
2085,0.940000
2086,0.930000
2087,0.880000
2088,0.880000
2089,0.930000
2090,0.900000
2091,0.900000
2092,0.850000
2093,0.930000
2094,0.940000
2095,0.880000
2096,0.920000
2097,0.880000
2098,0.930000
2099,0.890000
2100,0.980000
2101,0.940000
2102,0.950000
2103,0.900000
2104,0.910000
2105,0.920000
2106,0.940000
2107,0.890000
2108,0.960000
2109,0.920000
2110,0.930000
2111,0.860000
2112,0.880000
2113,0.860000
2114,0.910000
2115,0.970000
2116,0.860000
2117,0.970000
2118,0.860000
2119,0.900000
2120,0.880000
2121,0.890000
2122,0.980000
2123,0.900000
2124,0.900000
2125,0.960000
2126,0.970000
2127,0.930000
2128,0.940000
2129,0.950000
2130,0.910000
2131,0.880000
2132,0.930000
2133,0.900000
2134,0.950000
2135,0.900000
2136,0.920000
2137,0.940000
2138,0.850000
2139,0.930000
2140,0.960000
2141,0.920000
2142,0.910000
2143,0.980000
2144,0.970000
2145,0.890000
2146,0.970000
2147,0.850000
2148,0.940000
2149,0.900000
2150,0.900000
2151,0.960000
2152,0.970000
2153,0.970000
2154,0.930000
2155,0.910000
2156,0.990000
2157,1.000000
2158,0.960000
2159,0.900000
2160,0.900000
2161,0.850000
2162,0.840000
2163,0.920000
2164,0.870000
2165,0.910000
2166,0.930000
2167,0.900000
2168,0.940000
2169,0.960000
2170,0.900000
2171,0.940000
2172,0.960000
2173,0.920000
2174,0.990000
2175,0.960000
2176,0.950000
2177,0.930000
2178,0.930000
2179,0.920000
2180,0.890000
2181,0.890000
2182,0.920000
2183,0.910000
2184,0.950000
2185,0.980000
2186,0.990000
2187,0.900000
2188,0.900000
2189,0.950000
2190,0.870000
2191,0.900000
2192,0.920000
2193,0.940000
2194,0.930000
2195,0.980000
2196,0.940000
2197,0.930000
2198,0.980000
2199,0.940000
2200,0.980000
2201,0.870000
2202,1.000000
2203,0.850000
2204,0.950000
2205,0.900000
2206,0.920000
2207,0.920000
2208,0.950000
2209,0.870000
2210,0.880000
2211,0.960000
2212,0.920000
2213,0.900000
2214,0.940000
2215,0.900000
2216,0.950000
2217,0.910000
2218,0.940000
2219,0.960000
2220,0.920000
2221,0.970000
2222,0.930000
2223,0.940000
2224,0.990000
2225,0.890000
2226,0.860000
2227,0.950000
2228,0.910000
2229,0.910000
2230,0.890000
2231,0.820000
2232,0.920000
2233,0.890000
2234,0.950000
2235,0.920000
2236,0.940000
2237,0.930000
2238,0.930000
2239,0.940000
2240,0.930000
2241,0.970000
2242,0.870000
2243,0.870000
2244,0.880000
2245,0.940000
2246,0.910000
2247,0.940000
2248,0.920000
2249,0.930000
2250,1.000000
2251,0.870000
2252,0.920000
2253,0.870000
2254,0.820000
2255,0.860000
2256,0.970000
2257,0.880000
2258,0.940000
2259,0.920000
2260,0.930000
2261,0.930000
2262,0.910000
2263,0.910000
2264,0.930000
2265,0.920000
2266,0.830000
2267,0.940000
2268,0.860000
2269,0.900000
2270,0.860000
2271,0.920000
2272,0.950000
2273,0.950000
2274,0.990000
2275,0.910000
2276,0.920000
2277,0.860000
2278,0.850000
2279,0.920000
2280,0.900000
2281,0.920000
2282,0.940000
2283,0.930000
2284,0.950000
2285,0.960000
2286,0.910000
2287,0.930000
2288,0.960000
2289,0.930000
2290,0.910000
2291,0.940000
2292,0.950000
2293,0.950000
2294,0.940000
2295,0.880000
2296,0.990000
2297,0.950000
2298,0.900000
2299,0.970000
2300,0.950000
2301,0.970000
2302,0.950000
2303,0.910000
2304,0.880000
2305,0.910000
2306,0.960000
2307,0.950000
2308,0.900000
2309,0.910000
2310,0.950000
2311,0.890000
2312,0.970000
2313,0.930000
2314,0.920000
2315,0.870000
2316,0.930000
2317,0.960000
2318,0.920000
2319,0.900000
2320,0.990000
2321,0.940000
2322,0.940000
2323,0.900000
2324,0.900000
2325,0.920000
2326,1.000000
2327,0.950000
2328,0.970000
2329,0.960000
2330,0.940000
2331,0.900000
2332,0.860000
2333,1.000000
2334,0.890000
2335,0.910000
2336,0.990000
2337,0.880000
2338,0.950000
2339,0.890000
2340,0.910000
2341,0.940000
2342,0.930000
2343,0.930000
2344,1.000000
2345,0.900000
2346,0.890000
2347,0.890000
2348,0.960000
2349,0.920000
2350,0.870000
2351,0.940000
2352,0.930000
2353,0.850000
2354,0.920000
2355,0.910000
2356,0.960000
2357,0.910000
2358,0.850000
2359,0.950000
2360,0.930000
2361,0.930000
2362,0.930000
2363,0.940000
2364,0.870000
2365,0.970000
2366,0.940000
2367,0.880000
2368,0.940000
2369,0.950000
2370,0.940000
2371,0.940000
2372,0.930000
2373,0.910000
2374,0.890000
2375,0.960000
2376,0.870000
2377,0.950000
2378,0.960000
2379,0.870000
2380,0.880000
2381,0.930000
2382,0.930000
2383,0.900000
2384,0.990000
2385,0.900000
2386,0.900000
2387,0.960000
2388,0.890000
2389,0.880000
2390,1.000000
2391,0.870000
2392,0.970000
2393,0.930000
2394,0.850000
2395,0.870000
2396,0.900000
2397,0.950000
2398,0.970000
2399,0.910000
2400,0.980000
2401,0.980000
2402,0.960000
2403,0.920000
2404,0.950000
2405,0.930000
2406,0.940000
2407,0.970000
2408,0.920000
2409,0.890000
2410,0.960000
2411,1.000000
2412,0.910000
2413,0.960000
2414,0.950000
2415,0.940000
2416,0.910000
2417,0.850000
2418,0.930000
2419,0.940000
2420,0.920000
2421,0.870000
2422,0.910000
2423,0.910000
2424,0.990000
2425,0.950000
2426,0.950000
2427,0.880000
2428,0.960000
2429,0.930000
2430,0.940000
2431,0.860000
2432,0.870000
2433,0.910000
2434,0.930000
2435,0.900000
2436,0.970000
2437,0.880000
2438,0.910000
2439,0.920000
2440,0.950000
2441,0.930000
2442,0.930000
2443,0.890000
2444,0.950000
2445,0.930000
2446,0.960000
2447,0.920000
2448,0.930000
2449,0.910000
2450,0.860000
2451,0.920000
2452,0.970000
2453,0.880000
2454,0.960000
2455,0.930000
2456,0.960000
2457,0.950000
2458,0.920000
2459,0.880000
2460,0.970000
2461,0.960000
2462,0.980000
2463,0.930000
2464,0.890000
2465,0.970000
2466,0.850000
2467,0.880000
2468,0.960000
2469,0.920000
2470,0.950000
2471,0.940000
2472,0.870000
2473,0.870000
2474,0.910000
2475,0.970000
2476,0.940000
2477,0.960000
2478,0.950000
2479,0.960000
2480,0.930000
2481,0.930000
2482,0.900000
2483,0.950000
2484,0.920000
2485,0.810000
2486,0.960000
2487,0.990000
2488,0.940000
2489,0.880000
2490,0.910000
2491,0.900000
2492,0.940000
2493,0.930000
2494,0.920000
2495,0.890000
2496,0.890000
2497,0.880000
2498,0.950000
2499,0.950000
2500,0.890000
2501,0.980000
2502,0.970000
2503,0.910000
2504,0.820000
2505,0.900000
2506,0.970000
2507,0.930000
2508,0.980000
2509,0.950000
2510,0.910000
2511,0.970000
2512,0.920000
2513,0.960000
2514,0.870000
2515,0.970000
2516,0.950000
2517,0.900000
2518,0.950000
2519,0.830000
2520,0.960000
2521,0.940000
2522,0.930000
2523,0.970000
2524,0.900000
2525,0.970000
2526,0.970000
2527,0.980000
2528,0.920000
2529,0.990000
2530,0.880000
2531,0.960000
2532,0.890000
2533,0.860000
2534,0.920000
2535,0.980000
2536,0.870000
2537,0.940000
2538,0.890000
2539,0.900000
2540,0.830000
2541,0.960000
2542,0.830000
2543,0.920000
2544,0.950000
2545,0.920000
2546,0.910000
2547,0.930000
2548,0.890000
2549,0.880000
2550,0.930000
2551,0.960000
2552,0.990000
2553,0.920000
2554,0.890000
2555,0.860000
2556,0.980000
2557,0.910000
2558,0.920000
2559,0.900000
2560,0.960000
2561,0.940000
2562,0.930000
2563,0.900000
2564,0.930000
2565,0.950000
2566,0.920000
2567,0.840000
2568,0.950000
2569,0.920000
2570,0.980000
2571,0.890000
2572,0.850000
2573,0.960000
2574,0.920000
2575,0.940000
2576,0.940000
2577,0.900000
2578,0.870000
2579,0.940000
2580,0.970000
2581,0.980000
2582,0.890000
2583,0.870000
2584,0.960000
2585,0.870000
2586,1.000000
2587,0.870000
2588,1.000000
2589,0.870000
2590,0.980000
2591,0.890000
2592,0.870000
2593,0.920000
2594,0.960000
2595,0.940000
2596,0.950000
2597,0.960000
2598,0.950000
2599,0.980000
2600,0.970000
2601,0.910000
2602,0.950000
2603,0.960000
2604,0.970000
2605,0.960000
2606,1.000000
2607,0.910000
2608,0.950000
2609,0.920000
2610,0.920000
2611,0.930000
2612,0.920000
2613,0.860000
2614,0.920000
2615,0.920000
2616,0.870000
2617,0.940000
2618,0.940000
2619,0.970000
2620,0.950000
2621,0.890000
2622,0.990000
2623,0.930000
2624,0.890000
2625,0.920000
2626,0.930000
2627,0.960000
2628,0.940000
2629,0.980000
2630,0.890000
2631,0.940000
2632,0.940000
2633,0.880000
2634,0.950000
2635,0.870000
2636,0.900000
2637,0.910000
2638,0.990000
2639,0.960000
2640,0.950000
2641,0.950000
2642,0.910000
2643,0.940000
2644,0.930000
2645,0.920000
2646,0.950000
2647,0.940000
2648,1.000000
2649,0.950000
2650,0.930000
2651,0.880000
2652,0.930000
2653,0.950000
2654,0.920000
2655,0.950000
2656,0.930000
2657,0.870000
2658,0.960000
2659,0.980000
2660,0.900000
2661,0.980000
2662,0.970000
2663,0.930000
2664,0.850000
2665,0.910000
2666,0.920000
2667,0.910000
2668,0.950000
2669,0.930000
2670,0.940000
2671,0.960000
2672,0.870000
2673,0.960000
2674,0.930000
2675,0.950000
2676,0.900000
2677,0.890000
2678,0.940000
2679,0.940000
2680,0.930000
2681,0.920000
2682,0.890000
2683,0.930000
2684,0.950000
2685,0.980000
2686,0.940000
2687,0.960000
2688,0.940000
2689,0.940000
2690,0.950000
2691,0.900000
2692,0.940000
2693,0.940000
2694,0.900000
2695,0.920000
2696,0.940000
2697,0.880000
2698,0.840000
2699,0.940000
2700,0.970000
2701,0.930000
2702,0.970000
2703,0.950000
2704,0.890000
2705,0.900000
2706,0.930000
2707,0.890000
2708,0.860000
2709,0.900000
2710,0.890000
2711,0.960000
2712,0.880000
2713,0.960000
2714,0.920000
2715,0.960000
2716,0.930000
2717,0.990000
2718,0.950000
2719,0.820000
2720,0.930000
2721,0.950000
2722,0.940000
2723,0.900000
2724,0.920000
2725,0.940000
2726,0.930000
2727,0.930000
2728,0.970000
2729,0.980000
2730,0.880000
2731,0.960000
2732,0.950000
2733,0.970000
2734,0.960000
2735,0.920000
2736,0.920000
2737,0.960000
2738,0.950000
2739,0.940000
2740,0.930000
2741,1.000000
2742,0.970000
2743,0.930000
2744,1.000000
2745,0.930000
2746,0.920000
2747,0.860000
2748,0.860000
2749,0.940000
2750,0.880000
2751,0.930000
2752,0.950000
2753,0.900000
2754,0.870000
2755,0.900000
2756,0.950000
2757,0.960000
2758,0.930000
2759,0.870000
2760,0.980000
2761,0.950000
2762,0.920000
2763,0.990000
2764,0.960000
2765,0.920000
2766,0.910000
2767,0.870000
2768,1.000000
2769,0.890000
2770,0.890000
2771,0.940000
2772,0.990000
2773,0.900000
2774,0.920000
2775,1.000000
2776,0.940000
2777,0.920000
2778,0.970000
2779,0.920000
2780,0.880000
2781,0.960000
2782,0.920000
2783,0.980000
2784,0.870000
2785,0.950000
2786,0.950000
2787,0.940000
2788,0.910000
2789,0.900000
2790,0.950000
2791,0.910000
2792,0.870000
2793,1.000000
2794,0.880000
2795,0.960000
2796,0.950000
2797,0.940000
2798,0.920000
2799,0.950000
2800,0.890000
2801,0.920000
2802,0.880000
2803,0.900000
2804,0.970000
2805,0.880000
2806,0.860000
2807,0.890000
2808,0.970000
2809,0.910000
2810,0.890000
2811,0.890000
2812,0.960000
2813,0.940000
2814,0.870000
2815,0.870000
2816,0.970000
2817,0.950000
2818,0.970000
2819,0.920000
2820,0.910000
2821,0.900000
2822,0.930000
2823,0.910000
2824,0.920000
2825,0.960000
2826,0.930000
2827,0.980000
2828,0.940000
2829,0.930000
2830,0.900000
2831,0.960000
2832,0.970000
2833,0.960000
2834,0.970000
2835,0.840000
2836,0.940000
2837,0.940000
2838,0.920000
2839,0.960000
2840,0.930000
2841,0.920000
2842,0.950000
2843,0.910000
2844,0.880000
2845,0.930000
2846,0.920000
2847,0.990000
2848,0.940000
2849,0.930000
2850,0.890000
2851,0.920000
2852,0.910000
2853,0.850000
2854,0.900000
2855,0.890000
2856,0.870000
2857,0.910000
2858,0.950000
2859,0.910000
2860,0.930000
2861,0.950000
2862,0.940000
2863,0.970000
2864,0.900000
2865,1.000000
2866,0.940000
2867,0.910000
2868,0.970000
2869,0.960000
2870,0.940000
2871,0.890000
2872,0.870000
2873,0.910000
2874,0.970000
2875,0.920000
2876,0.920000
2877,0.950000
2878,0.870000
2879,0.890000
2880,0.960000
2881,0.860000
2882,0.940000
2883,0.970000
2884,0.910000
2885,0.910000
2886,0.820000
2887,0.980000
2888,0.910000
2889,0.850000
2890,0.940000
2891,0.910000
2892,0.980000
2893,0.880000
2894,0.940000
2895,0.950000
2896,0.930000
2897,0.910000
2898,0.880000
2899,0.910000
2900,0.960000
2901,0.910000
2902,0.880000
2903,0.920000
2904,0.910000
2905,0.940000
2906,0.960000
2907,0.850000
2908,0.960000
2909,0.880000
2910,0.900000
2911,0.920000
2912,0.920000
2913,0.950000
2914,0.920000
2915,0.860000
2916,0.960000
2917,0.960000
2918,0.950000
2919,0.910000
2920,0.910000
2921,0.930000
2922,0.930000
2923,0.980000
2924,0.980000
2925,0.870000
2926,0.960000
2927,0.900000
2928,1.000000
2929,0.950000
2930,0.880000
2931,0.950000
2932,0.970000
2933,0.950000
2934,0.900000
2935,0.890000
2936,0.940000
2937,0.940000
2938,0.950000
2939,0.970000
2940,0.930000
2941,0.810000
2942,0.950000
2943,0.860000
2944,0.900000
2945,0.980000
2946,0.930000
2947,0.920000
2948,0.920000
2949,0.970000
2950,0.860000
2951,0.970000
2952,0.910000
2953,0.850000
2954,0.960000
2955,0.940000
2956,0.910000
2957,0.980000
2958,0.930000
2959,0.890000
2960,0.970000
2961,0.900000
2962,0.960000
2963,1.000000
2964,0.950000
2965,0.970000
2966,0.930000
2967,0.940000
2968,0.960000
2969,0.930000
2970,0.950000
2971,0.980000
2972,0.880000
2973,0.920000
2974,0.990000
2975,0.940000
2976,0.930000
2977,0.960000
2978,0.970000
2979,0.960000
2980,0.960000
2981,0.960000
2982,0.950000
2983,0.970000
2984,0.880000
2985,0.870000
2986,0.910000
2987,0.870000
2988,0.870000
2989,0.930000
2990,0.980000
2991,0.920000
2992,0.850000
2993,0.940000
2994,0.920000
2995,0.900000
2996,0.910000
2997,0.940000
2998,0.940000
2999,1.000000
3000,0.880000
3001,0.930000
3002,0.980000
3003,0.960000
3004,0.900000
3005,0.950000
3006,0.930000
3007,0.980000
3008,0.950000
3009,0.940000
3010,0.950000
3011,0.900000
3012,1.000000
3013,0.940000
3014,0.970000
3015,0.960000
3016,0.910000
3017,0.990000
3018,0.990000
3019,0.860000
3020,0.870000
3021,0.930000
3022,0.930000
3023,0.960000
3024,0.900000
3025,0.920000
3026,0.920000
3027,0.950000
3028,0.950000
3029,0.910000
3030,0.990000
3031,0.970000
3032,0.930000
3033,0.910000
3034,0.910000
3035,0.970000
3036,0.980000
3037,0.970000
3038,0.930000
3039,0.950000
3040,1.000000
3041,0.950000
3042,0.910000
3043,0.960000
3044,0.880000
3045,0.930000
3046,0.980000
3047,0.940000
3048,0.880000
3049,0.880000
3050,0.910000
3051,0.960000
3052,0.880000
3053,0.940000
3054,0.950000
3055,0.940000
3056,0.940000
3057,0.970000
3058,0.890000
3059,0.940000
3060,0.960000
3061,0.940000
3062,0.940000
3063,0.990000
3064,0.940000
3065,1.000000
3066,0.900000
3067,0.970000
3068,0.880000
3069,0.920000
3070,0.910000
3071,0.940000
3072,0.910000
3073,0.980000
3074,0.920000
3075,0.960000
3076,0.890000
3077,0.910000
3078,0.980000
3079,0.960000
3080,0.960000
3081,0.950000
3082,0.900000
3083,0.910000
3084,0.920000
3085,0.960000
3086,0.870000
3087,0.950000
3088,0.880000
3089,0.870000
3090,0.900000
3091,0.960000
3092,0.960000
3093,0.890000
3094,0.960000
3095,0.930000
3096,0.920000
3097,0.960000
3098,0.930000
3099,0.890000
3100,0.950000
3101,0.900000
3102,0.950000
3103,0.850000
3104,0.930000
3105,0.870000
3106,0.930000
3107,0.860000
3108,0.890000
3109,0.930000
3110,0.970000
3111,0.940000
3112,0.910000
3113,0.910000
3114,0.980000
3115,0.920000
3116,0.880000
3117,0.970000
3118,0.950000
3119,1.000000
3120,0.970000
3121,0.940000
3122,0.920000
3123,0.940000
3124,1.000000
3125,0.970000
3126,0.910000
3127,0.920000
3128,0.950000
3129,0.940000
3130,0.940000
3131,0.980000
3132,0.980000
3133,0.880000
3134,0.940000
3135,0.860000
3136,0.830000
3137,0.970000
3138,0.910000
3139,0.960000
3140,0.900000
3141,0.920000
3142,0.880000
3143,0.960000
3144,0.910000
3145,0.880000
3146,0.960000
3147,0.950000
3148,0.980000
3149,0.910000
3150,0.970000
3151,0.870000
3152,0.980000
3153,0.890000
3154,0.980000
3155,0.920000
3156,0.980000
3157,0.930000
3158,0.940000
3159,0.950000
3160,0.880000
3161,0.940000
3162,0.930000
3163,0.910000
3164,0.940000
3165,0.920000
3166,0.990000
3167,0.910000
3168,0.960000
3169,0.910000
3170,0.990000
3171,0.960000
3172,0.960000
3173,0.960000
3174,0.870000
3175,0.940000
3176,0.910000
3177,0.990000
3178,0.980000
3179,0.960000
3180,0.890000
3181,0.930000
3182,0.960000
3183,0.910000
3184,0.970000
3185,0.920000
3186,0.860000
3187,0.900000
3188,0.960000
3189,0.970000
3190,0.990000
3191,0.950000
3192,0.920000
3193,0.970000
3194,0.940000
3195,0.880000
3196,0.970000
3197,0.900000
3198,0.920000
3199,0.890000
3200,0.930000
3201,0.860000
3202,0.960000
3203,0.930000
3204,0.870000
3205,0.900000
3206,0.930000
3207,0.980000
3208,0.980000
3209,0.980000
3210,0.980000
3211,0.880000
3212,0.830000
3213,0.960000
3214,0.920000
3215,0.920000
3216,0.920000
3217,0.980000
3218,0.980000
3219,0.910000
3220,0.980000
3221,0.890000
3222,0.970000
3223,0.940000
3224,0.970000
3225,0.870000
3226,0.900000
3227,0.840000
3228,0.950000
3229,0.940000
3230,0.930000
3231,0.940000
3232,0.970000
3233,0.970000
3234,0.980000
3235,0.980000
3236,0.930000
3237,0.920000
3238,0.970000
3239,0.950000
3240,0.930000
3241,0.960000
3242,0.970000
3243,0.980000
3244,0.940000
3245,0.960000
3246,0.970000
3247,0.980000
3248,0.980000
3249,0.960000
3250,0.940000
3251,0.940000
3252,0.870000
3253,0.960000
3254,0.960000
3255,0.980000
3256,0.910000
3257,0.900000
3258,0.960000
3259,0.920000
3260,0.970000
3261,0.910000
3262,0.970000
3263,0.900000
3264,0.970000
3265,0.970000
3266,0.970000
3267,0.960000
3268,0.890000
3269,0.940000
3270,0.980000
3271,0.960000
3272,0.970000
3273,0.880000
3274,0.950000
3275,0.930000
3276,0.910000
3277,0.970000
3278,0.930000
3279,0.880000
3280,0.980000
3281,0.940000
3282,0.940000
3283,0.920000
3284,0.910000
3285,0.900000
3286,0.920000
3287,0.950000
3288,0.880000
3289,0.950000
3290,0.990000
3291,0.930000
3292,0.900000
3293,0.890000
3294,0.960000
3295,0.930000
3296,0.920000
3297,0.940000
3298,0.910000
3299,0.870000
3300,0.960000
3301,0.960000
3302,0.960000
3303,0.930000
3304,0.860000
3305,0.920000
3306,0.970000
3307,0.940000
3308,0.860000
3309,0.890000
3310,0.970000
3311,0.960000
3312,0.990000
3313,0.890000
3314,0.970000
3315,0.920000
3316,0.960000
3317,1.000000
3318,0.970000
3319,0.960000
3320,0.950000
3321,0.960000
3322,0.960000
3323,0.900000
3324,0.930000
3325,0.890000
3326,0.920000
3327,0.940000
3328,0.980000
3329,0.890000
3330,0.910000
3331,0.980000
3332,1.000000
3333,0.960000
3334,0.940000
3335,0.940000
3336,0.970000
3337,0.930000
3338,0.850000
3339,0.900000
3340,0.980000
3341,0.930000
3342,0.960000
3343,0.980000
3344,0.920000
3345,1.000000
3346,0.970000
3347,0.930000
3348,0.970000
3349,0.880000
3350,0.970000
3351,0.930000
3352,0.890000
3353,0.890000
3354,0.940000
3355,0.930000
3356,0.960000
3357,0.930000
3358,0.920000
3359,0.930000
3360,0.890000
3361,0.950000
3362,0.920000
3363,0.930000
3364,0.920000
3365,0.930000
3366,0.870000
3367,0.930000
3368,0.930000
3369,0.950000
3370,0.960000
3371,0.920000
3372,0.940000
3373,0.930000
3374,0.980000
3375,0.960000
3376,0.940000
3377,0.940000
3378,0.950000
3379,0.950000
3380,0.960000
3381,0.970000
3382,0.880000
3383,0.940000
3384,0.970000
3385,0.960000
3386,0.970000
3387,0.970000
3388,0.920000
3389,0.960000
3390,0.990000
3391,0.880000
3392,0.970000
3393,0.950000
3394,0.930000
3395,0.940000
3396,0.910000
3397,0.860000
3398,0.880000
3399,0.970000
3400,0.910000
3401,0.920000
3402,0.950000
3403,0.850000
3404,0.920000
3405,0.970000
3406,0.970000
3407,0.990000
3408,0.940000
3409,0.900000
3410,0.940000
3411,0.940000
3412,0.880000
3413,0.860000
3414,0.990000
3415,0.970000
3416,0.990000
3417,0.840000
3418,0.990000
3419,0.920000
3420,0.900000
3421,0.940000
3422,0.930000
3423,0.920000
3424,0.940000
3425,0.890000
3426,0.870000
3427,0.850000
3428,0.910000
3429,0.900000
3430,0.970000
3431,0.900000
3432,0.960000
3433,0.910000
3434,0.970000
3435,0.970000
3436,0.960000
3437,0.910000
3438,0.940000
3439,0.890000
3440,0.970000
3441,0.950000
3442,1.000000
3443,0.960000
3444,0.890000
3445,0.980000
3446,0.860000
3447,0.940000
3448,0.930000
3449,0.920000
3450,0.890000
3451,0.950000
3452,0.980000
3453,0.850000
3454,0.910000
3455,0.960000
3456,0.940000
3457,0.980000
3458,0.890000
3459,0.910000
3460,0.880000
3461,0.940000
3462,0.910000
3463,0.930000
3464,0.940000
3465,0.900000
3466,0.960000
3467,0.920000
3468,0.980000
3469,0.910000
3470,0.970000
3471,0.990000
3472,0.930000
3473,0.920000
3474,0.980000
3475,0.980000
3476,0.940000
3477,0.980000
3478,0.850000
3479,0.930000
3480,0.940000
3481,0.890000
3482,0.960000
3483,0.970000
3484,0.900000
3485,0.920000
3486,0.950000
3487,0.940000
3488,0.950000
3489,0.980000
3490,1.000000
3491,0.890000
3492,0.930000
3493,0.910000
3494,0.920000
3495,0.940000
3496,0.970000
3497,0.940000
3498,0.970000
3499,0.910000
3500,0.960000
3501,0.910000
3502,0.890000
3503,0.940000
3504,0.970000
3505,0.860000
3506,0.920000
3507,0.970000
3508,0.960000
3509,0.900000
3510,0.950000
3511,1.000000
3512,0.910000
3513,0.900000
3514,0.870000
3515,0.960000
3516,0.960000
3517,0.950000
3518,0.940000
3519,1.000000
3520,0.980000
3521,0.970000
3522,0.950000
3523,0.930000
3524,0.910000
3525,0.970000
3526,0.970000
3527,0.930000
3528,0.990000
3529,0.950000
3530,0.950000
3531,0.990000
3532,0.940000
3533,0.970000
3534,0.940000
3535,0.960000
3536,0.950000
3537,0.910000
3538,1.000000
3539,0.950000
3540,0.880000
3541,0.930000
3542,0.990000
3543,0.930000
3544,0.910000
3545,0.960000
3546,0.950000
3547,0.920000
3548,0.960000
3549,0.990000
3550,0.890000
3551,0.940000
3552,1.000000
3553,0.980000
3554,0.970000
3555,0.960000
3556,0.920000
3557,0.920000
3558,0.860000
3559,0.930000
3560,0.950000
3561,0.920000
3562,0.880000
3563,0.950000
3564,0.860000
3565,0.910000
3566,0.990000
3567,0.960000
3568,0.950000
3569,0.910000
3570,0.920000
3571,0.860000
3572,0.880000
3573,0.970000
3574,0.930000
3575,0.950000
3576,0.920000
3577,0.880000
3578,0.940000
3579,0.930000
3580,0.940000
3581,0.920000
3582,0.900000
3583,0.870000
3584,0.920000
3585,0.940000
3586,0.900000
3587,0.940000
3588,0.970000
3589,0.980000
