=== kNN Eval with Partitioned Inserts ===
base_path:          ./testcases/sequential_insert_baseline/base_vectors/base_vectors.fbin
query_path:         ./testcases/sequential_insert_baseline/query_vectors/query_vectors.fbin
partition_percent:  90
probability_percent:90
initial_N:          50000
partition_size:     9000
never_inserted:     1000

=== HNSW Build ===
space:             l2
M:                 16
ef_construction:   200
ef (query):        500
build_seconds:     2.405649

=== Insert → Query Loop ===
[insert     58] N=50059    query_src=inserted       brute_s=0.012602 hnsw_s=0.003078 recall@100=0.990000
[insert     59] N=50060    query_src=inserted       brute_s=0.011994 hnsw_s=0.002505 recall@100=0.990000
[insert     60] N=50061    query_src=inserted       brute_s=0.011295 hnsw_s=0.002320 recall@100=0.990000
[insert     61] N=50062    query_src=inserted       brute_s=0.011908 hnsw_s=0.002127 recall@100=0.990000
[insert     62] N=50063    query_src=inserted       brute_s=0.011155 hnsw_s=0.002292 recall@100=0.990000
[insert     63] N=50064    query_src=inserted       brute_s=0.011310 hnsw_s=0.002255 recall@100=0.990000
[insert     64] N=50065    query_src=inserted       brute_s=0.011203 hnsw_s=0.002320 recall@100=0.990000
[insert     65] N=50066    query_src=inserted       brute_s=0.011144 hnsw_s=0.002509 recall@100=0.990000
[insert     66] N=50067    query_src=inserted       brute_s=0.012110 hnsw_s=0.002192 recall@100=0.990000
[insert     67] N=50068    query_src=never_inserted brute_s=0.011391 hnsw_s=0.002217 recall@100=0.990000
[insert     68] N=50069    query_src=inserted       brute_s=0.012075 hnsw_s=0.002233 recall@100=0.990000
[insert     69] N=50070    query_src=inserted       brute_s=0.014573 hnsw_s=0.002811 recall@100=1.000000
[insert     70] N=50071    query_src=inserted       brute_s=0.012715 hnsw_s=0.002824 recall@100=1.000000
[insert     71] N=50072    query_src=inserted       brute_s=0.011062 hnsw_s=0.002401 recall@100=1.000000
[insert     72] N=50073    query_src=inserted       brute_s=0.011406 hnsw_s=0.002351 recall@100=1.000000
[insert     73] N=50074    query_src=inserted       brute_s=0.011400 hnsw_s=0.002812 recall@100=1.000000
[insert     74] N=50075    query_src=inserted       brute_s=0.011680 hnsw_s=0.002876 recall@100=1.000000
[insert     75] N=50076    query_src=inserted       brute_s=0.011199 hnsw_s=0.002491 recall@100=1.000000
[insert     76] N=50077    query_src=inserted       brute_s=0.010943 hnsw_s=0.002497 recall@100=1.000000
[insert     77] N=50078    query_src=inserted       brute_s=0.011311 hnsw_s=0.002963 recall@100=1.000000
[insert     78] N=50079    query_src=inserted       brute_s=0.011034 hnsw_s=0.002458 recall@100=1.000000
[insert     79] N=50080    query_src=inserted       brute_s=0.011348 hnsw_s=0.002920 recall@100=1.000000
[insert     80] N=50081    query_src=inserted       brute_s=0.011043 hnsw_s=0.002598 recall@100=1.000000
[insert     81] N=50082    query_src=never_inserted brute_s=0.011367 hnsw_s=0.002751 recall@100=1.000000
[insert     82] N=50083    query_src=inserted       brute_s=0.011798 hnsw_s=0.002400 recall@100=1.000000
[insert     83] N=50084    query_src=inserted       brute_s=0.011382 hnsw_s=0.002833 recall@100=1.000000
[insert     84] N=50085    query_src=inserted       brute_s=0.010936 hnsw_s=0.002437 recall@100=1.000000
[insert     85] N=50086    query_src=inserted       brute_s=0.011544 hnsw_s=0.002833 recall@100=1.000000
[insert     86] N=50087    query_src=inserted       brute_s=0.011640 hnsw_s=0.002467 recall@100=1.000000
[insert     87] N=50088    query_src=inserted       brute_s=0.012964 hnsw_s=0.002970 recall@100=1.000000
[insert     88] N=50089    query_src=inserted       brute_s=0.012481 hnsw_s=0.002607 recall@100=1.000000
[insert     89] N=50090    query_src=inserted       brute_s=0.013094 hnsw_s=0.002900 recall@100=1.000000
[insert     90] N=50091    query_src=inserted       brute_s=0.011122 hnsw_s=0.002555 recall@100=1.000000
[insert     91] N=50092    query_src=inserted       brute_s=0.011453 hnsw_s=0.003040 recall@100=1.000000
[insert     92] N=50093    query_src=inserted       brute_s=0.010900 hnsw_s=0.002526 recall@100=1.000000
[insert     93] N=50094    query_src=inserted       brute_s=0.011759 hnsw_s=0.002663 recall@100=1.000000
